canonical_game_key,game_name,developer,game_url,best_rank,top_n_appearances,first_observed_date,likely_added_date,observed_categories,primary_genre,genre_tags,genre_confidence,engagement_tags,engagement_confidence,social_platform_status,social_platform_confidence,social_platform_signals,developer_group_key,developer_catalog_game_count,series_group_key,series_catalog_game_count,classification_confidence,classification_signals,review_status,taxonomy_version
www.kongregate.com/games/imsec/berinjela-snowball,Berinjela & SnowBall,imsec,http://www.kongregate.com/games/imsec/berinjela-snowball,4,1,2017-11-06,2017-11-06,,unclassified,,none,,none,not_assessed,none,,imsec,2,,0,none,,ready,1.0.0
www.kongregate.com/games/freegames1234/black-knife-hunter,Black Knife Hunter,freegames1234,http://www.kongregate.com/games/freegames1234/black-knife-hunter,4,1,2011-12-31,2011-12-31,,unclassified,,none,,none,not_assessed,none,,freegames1234,6,,0,none,,ready,1.0.0
www.kongregate.com/games/bgamessite/blinkz-2,Blinkz 2,,http://www.kongregate.com/games/BGamesSite/blinkz-2,4,1,2012-11-05,2012-11-05,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/rigbymark653/block-tower,Block Tower,rigbymark653,http://www.kongregate.com/games/rigbymark653/block-tower,4,1,2017-10-08,2017-10-08,,unclassified,,none,,none,not_assessed,none,,rigbymark653,1,,0,none,,ready,1.0.0
www.kongregate.com/games/natalibt/bmw-m5-e34,BMW M5 E34,natalibt,http://www.kongregate.com/games/natalibt/bmw-m5-e34,4,1,2016-05-06,2016-05-06,,unclassified,,none,,none,not_assessed,none,,natalibt,15,,0,none,,ready,1.0.0
www.kongregate.com/games/micgamer254/box-mans-dreams,Box Man's Dreams,micGAMER254,http://www.kongregate.com/games/micGAMER254/box-mans-dreams,4,1,2014-10-31,2014-10-31,,unclassified,,none,,none,not_assessed,none,,micgamer254,1,,0,none,,ready,1.0.0
www.kongregate.com/games/higatsu/brick-trip-runner,Brick Trip Runner,higatsu,http://www.kongregate.com/games/higatsu/brick-trip-runner,4,1,2016-10-24,2016-10-24,,unclassified,,none,,none,not_assessed,none,,higatsu,1,,0,none,,ready,1.0.0
www.kongregate.com/games/uninspiredstudio/buzz-i-saw-my-friends,Buzz - I saw my friends,UninspiredStudio,http://www.kongregate.com/games/UninspiredStudio/buzz-i-saw-my-friends,4,1,2014-12-02,2014-12-02,,unclassified,,none,,none,not_assessed,none,,uninspiredstudio,1,,0,none,,ready,1.0.0
www.kongregate.com/games/ookpalm/candy-breaker,Candy Breaker,ookpalm,http://www.kongregate.com/games/ookpalm/candy-breaker,4,1,2010-10-22,2010-10-22,,unclassified,,none,,none,not_assessed,none,,ookpalm,1,,0,none,,ready,1.0.0
www.kongregate.com/games/123burp365/car-coloring-game,Car coloring game,123burp365,http://www.kongregate.com/games/123burp365/car-coloring-game,4,1,2011-03-15,2011-03-15,,unclassified,,none,,none,not_assessed,none,,123burp365,1,,0,none,,ready,1.0.0
www.kongregate.com/games/sublevelgames/castle-defence,Castle Defence,sublevelgames,http://www.kongregate.com/games/sublevelgames/castle-defence,4,1,2016-01-25,2016-01-25,,unclassified,,none,,none,not_assessed,none,,sublevelgames,1,,0,none,,ready,1.0.0
www.kongregate.com/games/games2rule/chick-pose-dress-up,Chick Pose Dress Up,games2rule,http://www.kongregate.com/games/games2rule/chick-pose-dress-up,4,1,2010-11-08,2010-11-08,,unclassified,,none,,none,not_assessed,none,,games2rule,21,,0,none,,ready,1.0.0
www.kongregate.com/games/coolflow/classic-jon,Classic Jon,CoolFlow,http://www.kongregate.com/games/CoolFlow/classic-jon,4,1,2015-04-01,2015-04-01,,unclassified,,none,,none,not_assessed,none,,coolflow,1,,0,none,,ready,1.0.0
www.kongregate.com/games/dpflashes/clear-vision-elite,Clear Vision Elite,dpflashes,http://www.kongregate.com/games/dpflashes/clear-vision-elite,4,1,2008-08-13,2008-08-13,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,dpflashes,2,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/espnarcade/club-300-bowling,Club 300 Bowling,ESPNarcade,http://www.kongregate.com/games/ESPNarcade/club-300-bowling,4,1,2011-07-13,2011-07-13,,unclassified,,none,,none,not_assessed,none,,espnarcade,3,,0,none,,ready,1.0.0
www.kongregate.com/games/mtldstrbd/congo-the-game,Congo: The Game,MtlDstrbd,http://www.kongregate.com/games/MtlDstrbd/congo-the-game,4,1,2011-05-28,2011-05-28,,unclassified,,none,,none,not_assessed,none,,mtldstrbd,1,,0,none,,ready,1.0.0
www.kongregate.com/games/anna54/countdown-striker,Countdown Striker,,http://www.kongregate.com/games/anna54/countdown-striker,4,1,2014-07-30,2014-07-30,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/inkagames/courage-saw-game,Courage Saw Game,,http://www.kongregate.com/games/inkagames/courage-saw-game,4,1,2014-06-25,2014-06-25,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/grantjo/crazy-chaotic-chicken-chase,Crazy Chaotic Chicken Chase,,http://www.kongregate.com/games/GrantJO/crazy-chaotic-chicken-chase,4,1,2014-08-15,2014-08-15,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/katoplay/crazy-frencho,Crazy Frencho,katoplay,http://www.kongregate.com/games/katoplay/crazy-frencho,4,1,2011-06-13,2011-06-13,,unclassified,,none,,none,not_assessed,none,,katoplay,1,,0,none,,ready,1.0.0
www.kongregate.com/games/ggmagenta/cursor-cloned,Cursor Cloned,GGMagenta,http://www.kongregate.com/games/GGMagenta/cursor-cloned,4,1,2014-11-25,2014-11-25,,unclassified,,none,,none,not_assessed,none,,ggmagenta,1,,0,none,,ready,1.0.0
www.kongregate.com/games/xcogames/dance-dodge-robot-dance,"DANCE, DODGE, ROBOT, DANCE",,http://www.kongregate.com/games/XCOGAMES/dance-dodge-robot-dance,4,1,2013-09-30,2013-09-30,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/bobito229/demooo,demooo,,http://www.kongregate.com/games/bobito229/demooo,4,1,2013-04-11,2013-04-11,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/geraldf/disc-golf-road-trip,Disc Golf Road Trip,GeraldF,http://www.kongregate.com/games/GeraldF/disc-golf-road-trip,4,1,2011-06-18,2011-06-18,,unclassified,,none,,none,not_assessed,none,,geraldf,1,,0,none,,ready,1.0.0
www.kongregate.com/games/donm83/dolidon,Dolidon,DonM83,http://www.kongregate.com/games/DonM83/dolidon,4,1,2016-06-04,2016-06-04,,unclassified,,none,,none,not_assessed,none,,donm83,1,,0,none,,ready,1.0.0
www.kongregate.com/games/feicaigames/doodiaman-find-wife,DoodiaMan Find Wife,feicaigames,http://www.kongregate.com/games/feicaigames/doodiaman-find-wife,4,1,2016-01-02,2016-01-02,,unclassified,,none,,none,not_assessed,none,,feicaigames,2,,0,none,,ready,1.0.0
www.kongregate.com/games/predbannik/doom-ii-hell-on-earth,Doom II: Hell on Earth,predbannik,http://www.kongregate.com/games/predbannik/doom-ii-hell-on-earth,4,1,2015-09-09,2015-09-09,,unclassified,,none,,none,not_assessed,none,,predbannik,1,,0,none,,ready,1.0.0
www.kongregate.com/games/danimalstcgyt/dragon-clicker-0-2,Dragon Clicker 0.2,DanimalsTCGYT,https://www.kongregate.com/games/DanimalsTCGYT/dragon-clicker-0-2,4,1,2021-11-12,2021-11-12,,idle_incremental,idle_incremental,medium_title_signal,,none,not_assessed,none,,danimalstcgyt,1,,0,medium,title_signal:idle_incremental,review_title_inference,1.0.0
www.kongregate.com/games/dragy/echoes-operation-stranglehold,Echoes: Operation Stra...,Dragy,http://www.kongregate.com/games/Dragy/echoes-operation-stranglehold,4,1,2011-02-09,2011-02-09,,unclassified,,none,,none,not_assessed,none,,dragy,2,,0,none,,ready,1.0.0
www.kongregate.com/games/indiejump/egg-in-the-air,Egg in the Air,indiejump,http://www.kongregate.com/games/indiejump/egg-in-the-air,4,1,2014-12-28,2014-12-28,,unclassified,,none,,none,not_assessed,none,,indiejump,1,,0,none,,ready,1.0.0
www.kongregate.com/games/newshield_ent/enter-into-darkness-2,Enter into Darkness 2,Newshield_Ent,http://www.kongregate.com/games/Newshield_Ent/enter-into-darkness-2,4,1,2015-12-05,2015-12-05,,unclassified,,none,,none,not_assessed,none,,newshield-ent,3,newshield-ent:enter-into-darkness,3,low,same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/enagamess/escape-from-forbidden-forest,Escape From Forbidden Forest,Enagamess,http://www.kongregate.com/games/Enagamess/escape-from-forbidden-forest,4,1,2014-09-02,2014-09-02,,escape_room,escape_room,medium_title_signal,,none,not_assessed,none,,enagamess,68,,0,medium,title_signal:escape_room,review_title_inference,1.0.0
www.kongregate.com/games/speedychris/escape-the-ship,Escape the Ship,Speedychris,http://www.kongregate.com/games/Speedychris/escape-the-ship,4,1,2011-06-29,2011-06-29,,escape_room,escape_room,medium_title_signal,,none,not_assessed,none,,speedychris,1,,0,medium,title_signal:escape_room,review_title_inference,1.0.0
www.kongregate.com/games/alexlarioza/expelliarmus,Expelliarmus,alexlarioza,http://www.kongregate.com/games/alexlarioza/expelliarmus,4,1,2011-07-24,2011-07-24,,unclassified,,none,,none,not_assessed,none,,alexlarioza,1,,0,none,,ready,1.0.0
www.kongregate.com/games/vitalitygames/extreme-offroad-cars,Extreme OffRoad Cars,vitalitygames,http://www.kongregate.com/games/vitalitygames/extreme-offroad-cars,4,1,2017-07-12,2017-07-12,,unclassified,,none,,none,not_assessed,none,,vitalitygames,9,,0,none,,ready,1.0.0
www.kongregate.com/games/bakuriu4/facility-escape,Facility Escape,bakuriu4,http://www.kongregate.com/games/bakuriu4/facility-escape,4,1,2016-09-16,2016-09-16,,escape_room,escape_room,medium_title_signal,,none,not_assessed,none,,bakuriu4,1,,0,medium,title_signal:escape_room,review_title_inference,1.0.0
www.kongregate.com/games/1swifthawk/fadious-dragon,Fadious Dragon,1SwiftHawk,http://www.kongregate.com/games/1SwiftHawk/fadious-dragon,4,1,2011-03-11,2011-03-11,,unclassified,,none,,none,not_assessed,none,,1swifthawk,1,,0,none,,ready,1.0.0
www.kongregate.com/games/gamesrishti/fantasy-warriors,Fantasy Warriors,gamesrishti,http://www.kongregate.com/games/gamesrishti/fantasy-warriors,4,1,2011-04-16,2011-04-16,,unclassified,,none,,none,not_assessed,none,,gamesrishti,5,,0,none,,ready,1.0.0
www.kongregate.com/games/minilimostudio/far-away-home-alpha-gameplay-planet-sidon,Far Away Home - Alpha gameplay planet Sidon,MiniLimoStudio,http://www.kongregate.com/games/MiniLimoStudio/far-away-home-alpha-gameplay-planet-sidon,4,1,2014-12-17,2014-12-17,,unclassified,,none,,none,not_assessed,none,,minilimostudio,2,,0,none,,ready,1.0.0
www.kongregate.com/games/analt_ver3/feed-the-d-christian-friendly,Feed The D (Christian-Friendly),AnAlt_Ver3,http://www.kongregate.com/games/AnAlt_Ver3/feed-the-d-christian-friendly,4,1,2016-07-14,2016-07-14,,unclassified,,none,,none,not_assessed,none,,analt-ver3,1,,0,none,,ready,1.0.0
www.kongregate.com/games/natalibt/fiat-puzzle,Fiat Puzzle,,http://www.kongregate.com/games/natalibt/fiat-puzzle,4,1,2014-08-11,2014-08-11,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/enclize/flappy-tolki,Flappy Tolki,,http://www.kongregate.com/games/enclize/flappy-tolki,4,1,2014-08-01,2014-08-01,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/neal867/flash-vs-arrow-vs-supergirl,Flash vs Arrow vs Supergirl,neal867,http://www.kongregate.com/games/neal867/flash-vs-arrow-vs-supergirl,4,1,2016-06-05,2016-06-05,,unclassified,,none,,none,not_assessed,none,,neal867,3,,0,none,,ready,1.0.0
www.kongregate.com/games/born2drill/flieger,Flieger,born2drill,http://www.kongregate.com/games/born2drill/flieger,4,1,2016-05-23,2016-05-23,,unclassified,,none,,none,not_assessed,none,,born2drill,1,,0,none,,ready,1.0.0
www.kongregate.com/games/nofatenet/forbidden-trace-the-cliffs,Forbidden Trace - The Cliffs,NoFateNet,http://www.kongregate.com/games/NoFateNet/forbidden-trace-the-cliffs,4,1,2017-08-17,2017-08-17,,unclassified,,none,,none,not_assessed,none,,nofatenet,1,,0,none,,ready,1.0.0
www.kongregate.com/games/laspinko/fractals-kinda-math-stuff,Fractals [kinda math stuff?],laspinko,http://www.kongregate.com/games/laspinko/fractals-kinda-math-stuff,4,1,2016-10-18,2016-10-18,,unclassified,,none,,none,not_assessed,none,,laspinko,3,,0,none,,ready,1.0.0
www.kongregate.com/games/2bsocial/fruit-smash-beta,Fruit Smash Beta,2bsocial,http://www.kongregate.com/games/2bsocial/fruit-smash-beta,4,1,2014-10-10,2014-10-10,,unclassified,,none,,none,not_assessed,none,,2bsocial,1,,0,none,,ready,1.0.0
www.kongregate.com/games/plexuspuzzles/fun-to-boot,Fun to Boot,PlexusPuzzles,http://www.kongregate.com/games/PlexusPuzzles/fun-to-boot,4,1,2014-09-14,2014-09-14,,unclassified,,none,,none,not_assessed,none,,plexuspuzzles,1,,0,none,,ready,1.0.0
www.kongregate.com/games/shaanbhaya/game-escape,Game Escape,,http://www.kongregate.com/games/SHAANBHAYA/game-escape,4,1,2014-07-25,2014-07-25,,escape_room,escape_room,medium_title_signal,,none,not_assessed,none,,unknown,252,,0,medium,title_signal:escape_room,review_title_inference,1.0.0
www.kongregate.com/games/digmdrexel/get-reel-fly-fishing,Get Reel! Fly Fishing,digmDrexel,http://www.kongregate.com/games/digmDrexel/get-reel-fly-fishing,4,1,2011-04-12,2011-04-12,,unclassified,,none,,none,not_assessed,none,,digmdrexel,4,,0,none,,ready,1.0.0
www.kongregate.com/games/123peppy/girl-in-the-snow-dressup,Girl in the Snow Dressup,123peppy,http://www.kongregate.com/games/123peppy/girl-in-the-snow-dressup,4,1,2010-12-23,2010-12-23,,unclassified,,none,,none,not_assessed,none,,123peppy,3,,0,none,,ready,1.0.0
www.kongregate.com/games/dressupsense/glamor-girl-party,Glamor Girl Party,dressupsense,http://www.kongregate.com/games/dressupsense/glamor-girl-party,4,1,2011-03-19,2011-03-19,,unclassified,,none,,none,not_assessed,none,,dressupsense,1,,0,none,,ready,1.0.0
www.kongregate.com/games/bullersweety/godclicker,GodClicker,BullerSweety,http://www.kongregate.com/games/BullerSweety/godclicker,4,1,2017-08-23,2017-08-23,,unclassified,,none,,none,not_assessed,none,,bullersweety,2,,0,none,,ready,1.0.0
www.kongregate.com/games/bradbittner0/grim-and-slamrock,Grim And Slamrock,bradbittner0,http://www.kongregate.com/games/bradbittner0/grim-and-slamrock,4,1,2015-12-18,2015-12-18,,unclassified,,none,,none,not_assessed,none,,bradbittner0,1,,0,none,,ready,1.0.0
www.kongregate.com/games/vkt1381981/heavy-metal-rider-bamboo-shoot-design,Heavy Metal Rider (Bam...,vkt1381981,http://www.kongregate.com/games/vkt1381981/heavy-metal-rider-bamboo-shoot-design,4,1,2011-04-09,2011-04-09,,unclassified,,none,,none,not_assessed,none,,vkt1381981,1,,0,none,,ready,1.0.0
www.kongregate.com/games/manchebt/hidden-car-keys,Hidden Car Keys,,http://www.kongregate.com/games/manchebt/hidden-car-keys,4,1,2012-11-01,2012-11-01,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/papercup/hidden-dungeons-mmorpg,Hidden Dungeons MMORPG,PaperCup,http://www.kongregate.com/games/PaperCup/hidden-dungeons-mmorpg,4,1,2011-07-17,2011-07-17,,unclassified,,none,massively_multiplayer_title_signal,medium_title_signal,not_assessed,none,,papercup,4,,0,medium,title_signal:mmo,review_title_inference,1.0.0
www.kongregate.com/games/nsrgames/hunter-house-escape,Hunter House Escape,Nsrgames,http://www.kongregate.com/games/Nsrgames/hunter-house-escape,4,1,2017-09-04,2017-09-04,,escape_room,escape_room,medium_title_signal,,none,not_assessed,none,,nsrgames,10,,0,medium,title_signal:escape_room,review_title_inference,1.0.0
www.kongregate.com/games/del9265494_55149/i-d-k-interplanetary-demolition-knights,I.D.K (interplanetary demolition knights),del9265494_55149,http://www.kongregate.com/games/del9265494_55149/i-d-k-interplanetary-demolition-knights,4,1,2015-09-23,2015-09-23,,unclassified,,none,,none,not_assessed,none,,del9265494-55149,1,,0,none,,ready,1.0.0
www.kongregate.com/games/andrei9900/idlepixelgemminer,IdlePixelGemMiner,Andrei9900,http://www.kongregate.com/games/Andrei9900/idlepixelgemminer,4,1,2016-10-30,2016-10-30,,unclassified,,none,,none,not_assessed,none,,andrei9900,1,,0,none,,ready,1.0.0
www.kongregate.com/games/spacegrid/indian-forest,Indian Forest,spacegrid,http://www.kongregate.com/games/spacegrid/indian-forest,4,1,2017-09-20,2017-09-20,,unclassified,,none,,none,not_assessed,none,,spacegrid,5,,0,none,,ready,1.0.0
www.kongregate.com/games/bullybee/is-it-possible,Is it possible?,bullybee,http://www.kongregate.com/games/bullybee/is-it-possible,4,1,2011-06-26,2011-06-26,,unclassified,,none,,none,not_assessed,none,,bullybee,2,,0,none,,ready,1.0.0
www.kongregate.com/games/potatoslapper/japanese-kana-practice,Japanese Kana Practice,PotatoSlapper,http://www.kongregate.com/games/PotatoSlapper/japanese-kana-practice,4,1,2016-09-03,2016-09-03,,unclassified,,none,,none,not_assessed,none,,potatoslapper,1,,0,none,,ready,1.0.0
www.kongregate.com/games/jenninexus/jenni-styles-dress-up,Jenni Styles Dress Up,,http://www.kongregate.com/games/jenninexus/jenni-styles-dress-up,4,1,2014-06-06,2014-06-06,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/kaizen101/juan-tamad-vs-alien,Juan Tamad Vs Alien,,http://www.kongregate.com/games/kaizen101/juan-tamad-vs-alien,4,1,2014-06-27,2014-06-27,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/tanzimhsn972/jump-to-perfection,Jump To Perfection,tanzimhsn972,http://www.kongregate.com/games/tanzimhsn972/jump-to-perfection,4,1,2016-02-17,2016-02-17,,unclassified,,none,,none,not_assessed,none,,tanzimhsn972,1,,0,none,,ready,1.0.0
www.kongregate.com/games/guvigo2/king-slime-2,King Slime 2,guvigo2,http://www.kongregate.com/games/guvigo2/king-slime-2,4,1,2015-09-03,2015-09-03,,unclassified,,none,,none,not_assessed,none,,guvigo2,1,,0,none,,ready,1.0.0
www.kongregate.com/games/knfescapegame/knf-deluxe-house-escape,Knf Deluxe House Escape,knfescapegame,http://www.kongregate.com/games/knfescapegame/knf-deluxe-house-escape,4,1,2017-07-20,2017-07-20,,escape_room,escape_room,medium_title_signal,,none,not_assessed,none,,knfescapegame,9,,0,medium,title_signal:escape_room,review_title_inference,1.0.0
www.kongregate.com/games/thunderstorm38/kung-fu-adventure,Kung Fu Adventure,thunderstorm38,http://www.kongregate.com/games/thunderstorm38/kung-fu-adventure,4,1,2017-07-28,2017-07-28,,unclassified,,none,,none,not_assessed,none,,thunderstorm38,6,,0,none,,ready,1.0.0
www.kongregate.com/games/maddcast/linez,Linez,maddcast,http://www.kongregate.com/games/maddcast/linez,4,1,2011-07-28,2011-07-28,,unclassified,,none,,none,not_assessed,none,,maddcast,1,,0,none,,ready,1.0.0
www.kongregate.com/games/carloconetwork/little-goku-fight-the-red-ribbon,Little Goku Fight the Red Ribbon,carloconetwork,http://www.kongregate.com/games/carloconetwork/little-goku-fight-the-red-ribbon,4,1,2016-03-24,2016-03-24,,unclassified,,none,,none,not_assessed,none,,carloconetwork,1,,0,none,,ready,1.0.0
www.kongregate.com/games/knfescapegame/little-johny-house-escape,Little Johny House Escape,knfescapegame,http://www.kongregate.com/games/knfescapegame/little-johny-house-escape,4,1,2016-10-17,2016-10-17,,escape_room,escape_room,medium_title_signal,,none,not_assessed,none,,knfescapegame,9,,0,medium,title_signal:escape_room,review_title_inference,1.0.0
www.kongregate.com/games/thelucre/lost-ethereal,Lost Ethereal,theLucre,http://www.kongregate.com/games/theLucre/lost-ethereal,4,1,2016-05-15,2016-05-15,,unclassified,,none,,none,not_assessed,none,,thelucre,1,,0,none,,ready,1.0.0
www.kongregate.com/games/123peppy/majestic-couple-dressup,Majestic Couple Dressup,123peppy,http://www.kongregate.com/games/123peppy/majestic-couple-dressup,4,1,2011-03-08,2011-03-08,,unclassified,,none,,none,not_assessed,none,,123peppy,3,,0,none,,ready,1.0.0
www.kongregate.com/games/cubenom/maximum-damage,Maximum Damage,cubenom,http://www.kongregate.com/games/cubenom/maximum-damage,4,1,2017-06-25,2017-06-25,,unclassified,,none,,none,not_assessed,none,,cubenom,1,,0,none,,ready,1.0.0
www.kongregate.com/games/netzeus/mean-mining-machine-iii,MEAN MINING MACHINE III,netzeus,http://www.kongregate.com/games/netzeus/mean-mining-machine-iii,4,1,2016-03-05,2016-03-05,,unclassified,,none,,none,not_assessed,none,,netzeus,1,,0,none,,ready,1.0.0
www.kongregate.com/games/comcdaniels/medieval-murder,Medieval Murder,comcdaniels,http://www.kongregate.com/games/comcdaniels/medieval-murder,4,1,2011-03-29,2011-03-29,,unclassified,,none,,none,not_assessed,none,,comcdaniels,1,,0,none,,ready,1.0.0
www.kongregate.com/games/andeancoyote/mine-rush,Mine Rush,AndeanCoyote,http://www.kongregate.com/games/AndeanCoyote/mine-rush,4,1,2016-06-22,2016-06-22,,unclassified,,none,,none,not_assessed,none,,andeancoyote,1,,0,none,,ready,1.0.0
www.kongregate.com/games/mpcds/mino-war,Mino-War,MPCDS,http://www.kongregate.com/games/MPCDS/mino-war,4,1,2016-07-20,2016-07-20,,unclassified,,none,,none,not_assessed,none,,mpcds,1,,0,none,,ready,1.0.0
www.kongregate.com/games/xiatiandaole/modern-war,Modern War,,http://www.kongregate.com/games/xiatiandaole/modern-war,4,1,2014-07-26,2014-07-26,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/inkagames/mordecai-saw-game,Mordecai Saw Game,inkagames,http://www.kongregate.com/games/inkagames/mordecai-saw-game,4,1,2014-10-24,2014-10-24,,unclassified,,none,,none,not_assessed,none,,inkagames,1,,0,none,,ready,1.0.0
www.kongregate.com/games/linhvo1611/mr-miner,Mr.Miner,LinhVo1611,http://www.kongregate.com/games/LinhVo1611/mr-miner,4,1,2017-05-16,2017-05-16,,unclassified,,none,,none,not_assessed,none,,linhvo1611,2,,0,none,,ready,1.0.0
www.kongregate.com/games/soultakerrulez/my-awesome-game,My Awesome Game,,http://www.kongregate.com/games/SoulTakerRulez/my-awesome-game,4,1,2014-07-04,2014-07-04,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/legenderyhero24/n,n,Legenderyhero24,http://www.kongregate.com/games/Legenderyhero24/n,4,1,2021-01-25,2021-01-25,,unclassified,,none,,none,not_assessed,none,,legenderyhero24,1,,0,none,,ready,1.0.0
www.kongregate.com/games/tchilla/ninja-spark,Ninja Spark,tchilla,http://www.kongregate.com/games/tchilla/ninja-spark,4,1,2016-06-13,2016-06-13,,unclassified,,none,,none,not_assessed,none,,tchilla,1,,0,none,,ready,1.0.0
www.kongregate.com/games/scotts249/officer-dan-saves-the-day,Officer Dan Saves the Day,,http://www.kongregate.com/games/ScottS249/officer-dan-saves-the-day,4,1,2014-04-11,2014-04-11,,unclassified,,none,,none,not_assessed,none,,unknown,252,,0,none,,ready,1.0.0
www.kongregate.com/games/nathanielmilburn/photogrounds,Photogrounds,nathanielmilburn,http://www.kongregate.com/games/nathanielmilburn/photogrounds,4,1,2010-10-13,2010-10-12,,unclassified,,none,,none,not_assessed,none,,nathanielmilburn,1,,0,none,,ready,1.0.0
www.kongregate.com/games/mentolatux/pixel-modern-swat-vs-mercenary,Pixel Modern SWAT VS Mercenary,mentolatux,http://www.kongregate.com/games/mentolatux/pixel-modern-swat-vs-mercenary,4,1,2016-03-20,2016-03-20,,unclassified,,none,,none,not_assessed,none,,mentolatux,1,,0,none,,ready,1.0.0
www.kongregate.com/games/shortcuthome/platform-game-v-1-1,Platform Game V.1.1,ShortCutHome,http://www.kongregate.com/games/ShortCutHome/platform-game-v-1-1,4,1,2011-08-09,2011-08-09,,unclassified,,none,,none,not_assessed,none,,shortcuthome,1,,0,none,,ready,1.0.0
www.kongregate.com/games/zygomaticgames/plushy-animals,Plushy Animals,zygomaticgames,http://www.kongregate.com/games/zygomaticgames/plushy-animals,4,1,2016-07-27,2016-07-27,,unclassified,,none,,none,not_assessed,none,,zygomaticgames,7,,0,none,,ready,1.0.0
www.kongregate.com/games/pontusmaska/pontus,Pontus,pontusmaska,http://www.kongregate.com/games/pontusmaska/pontus,4,1,2014-09-26,2014-09-26,,unclassified,,none,,none,not_assessed,none,,pontusmaska,1,,0,none,,ready,1.0.0
www.kongregate.com/games/playitonline/princess-lilly-dark-forest-escape,Princess Lilly Dark Forest Escape,playitonline,http://www.kongregate.com/games/playitonline/princess-lilly-dark-forest-escape,4,1,2016-10-10,2016-10-10,,escape_room,escape_room,medium_title_signal,,none,not_assessed,none,,playitonline,2,,0,medium,title_signal:escape_room,review_title_inference,1.0.0
www.kongregate.com/games/gamesforgirlz/princesses-grill-party,Princesses Grill Party,gamesforgirlz,http://www.kongregate.com/games/gamesforgirlz/princesses-grill-party,4,1,2016-10-04,2016-10-04,,unclassified,,none,,none,not_assessed,none,,gamesforgirlz,10,,0,none,,ready,1.0.0
www.kongregate.com/games/eskombro/push-it,Push it,eskombro,http://www.kongregate.com/games/eskombro/push-it,4,1,2011-03-23,2011-03-23,,unclassified,,none,,none,not_assessed,none,,eskombro,1,,0,none,,ready,1.0.0
www.kongregate.com/games/gameonade/rc-cars,RC Cars,gameonade,http://www.kongregate.com/games/gameonade/rc-cars,4,1,2011-01-11,2011-01-11,,unclassified,,none,,none,not_assessed,none,,gameonade,1,,0,none,,ready,1.0.0
www.kongregate.com/games/themortalworld/right-hand-commando-the-game-beta,RIGHT HAND COMMANDO TH...,TheMortalWorld,http://www.kongregate.com/games/TheMortalWorld/right-hand-commando-the-game-beta,4,1,2011-08-13,2011-08-13,,unclassified,,none,,none,not_assessed,none,,themortalworld,1,,0,none,,ready,1.0.0
www.kongregate.com/games/evrybody_02/rise-of-mythos,Rise of Mythos,evrybody_02,http://www.kongregate.com/games/evrybody_02/rise-of-mythos,4,1,2014-09-19,2014-09-19,,unclassified,,none,,none,not_assessed,none,,evrybody-02,2,,0,none,,ready,1.0.0
www.kongregate.com/games/flying_chairs/rocket-vs-cars,Rocket vs. Cars,flying_chairs,http://www.kongregate.com/games/flying_chairs/rocket-vs-cars,4,1,2016-09-17,2016-09-17,,unclassified,,none,,none,not_assessed,none,,flying-chairs,1,,0,none,,ready,1.0.0
www.kongregate.com/games/freegames1234/rocketman-go-go-go,Rocketman GO GO GO,freegames1234,http://www.kongregate.com/games/freegames1234/rocketman-go-go-go,4,1,2011-06-10,2011-06-10,,unclassified,,none,,none,not_assessed,none,,freegames1234,6,,0,none,,ready,1.0.0
www.kongregate.com/games/jonty9999/roll-a-ball-test,Roll a Ball Test,Jonty9999,http://www.kongregate.com/games/Jonty9999/roll-a-ball-test,4,1,2017-05-05,2017-05-05,,unclassified,,none,,none,not_assessed,none,,jonty9999,1,,0,none,,ready,1.0.0
